text,label
"everything was soooo delicious! i really recommend the dan dan noodles and spicy pork dumplings (caution: they are filled with liquid, so just eat them in one go, don't bite through it!) the service is better than some other chinese restaurants",5
my 2nd favourite chinese restaurant in chinatown. great that you can see the dumplings being made on the window.i recommend getting the spicy aubergine dish. it's incredible.,5
delicous food,5
dumplings are not bad. reasonable price too.,3
very good taste.,5
food was very good but service was lacking.,4
nice dumplings.,4
terrible phone service! just call to ask for vegan options and they replied in a really rude way saying they don't do any vegan! completely disappointed!,1
fantastic place to eat in london,5
"tasty food, prepared with a lot of skill and care, and feels healthy. often there is a queue, but its worth the wait.",5
"some of the best chinese food i've had london. food comes quick, great selection and reasonably priced.",5
very good little restaurant.  great dumplings. gets busy which is a sign of quality.  would go back if i was dumpling hunting. the other food looked good too.,5
taste all right. bite sized too small.,2
"good service, great atmosphere and amazing food",5
we tried 3 dinners in the same area.  this one gives larger amounts (1.5-2x) than others while price a little lower.  serving time is a little quicker than others.  total 37 pound including tip,5
not the most friendly service...food alright but nothing worth remembering,2
awful service. planned to go for dinner on a sunday night after a theatre play. arrived at 9:15pm in 4 ppl and we were sent away for a supposedly closed kitchen. how is it possible that you close the kitchen more than 1h before closing?? really disappointed!!!,1
great service. got last spaces before queue started. fantastic food. well recommended,5
"great staff, delicious food and all in all very restful ambience",5
"great atmosphere, in the heart of china town. a variety of dumplings and other dishes, prompt service.",4
busy but not long wait. dumpling made at the moment and lots of choice.,4
their dumplings are super tasty ^^,4
nice food lovely seafood dumplings,5
"dumplings were dry, as its wrapper is thickkkkkkk!!there was no service, the waiters werent likely they are working.",1
solid place to grab authentic chinese food near leicester square. change from the usual tourist traps!,5
"very good place to eat, ordered 6 different meals all of them was good",5
"gorgeous good, nice atmosphere, authentic and good service",5
"not even average. the food is so sweet it tastes of nothing but sugar. the weird dumplings have soup in them, look yellow and unappetising and taste weird. the service as expected in china town- no one really cares",1
food was delicious but the people serving forgot to bring 2 dishes we ordered it and they were not being nice. they should improve that to create a better atmosphere for the customer,3
"disappointed, as the skin was very thick and there was minimal amount of soup inside the dumplings.",2
amazing. best dumplings in london hands down. couldn't recommend more. go hungry as you will want to try everything,5
"busy place, the food is very decent.",4
"amazing dumplings!  even though sometimes you have to wait to get in, but it is definitelly worth waiting!",5
dumplings are great. rice is bad. the staff is horrible: rude and of no service at all.,2
"their menu says hot pot.. their window has an offer for hot pot... but when we asked for it, they said they don't even sell hot pot. since we had waited to sit and other restaurants had lines as well, we decided to eat anyway. the dumplings were bland and mediocre, and the rest of the food ranges from okay to bad. very unimpressed.",2
