label,name,text
4,C & R Cafe Restaurant,"Malaysian halal diner in soho. 

Pro’s
Quick service
Massive portions 
One of very few halal food places in soho
Flavoursome food

Cons
Busy at times
Mistake with our order
Seating with other people at busy times"
4,C & R Cafe Restaurant,Good malaysian dishes
3,C & R Cafe Restaurant, 
4,C & R Cafe Restaurant,The food and service was great and the fresh mixed fruit juice was devine I could have drink 2 glasses easily. This is one of favourite eateries. The only complain I have is the place was cold upstairs where we set.
5,C & R Cafe Restaurant,"(Translated by Google) A bit pricy but worthy. Recommend for Penang Char Koay Teow, Penang Hokkien Mee and Nasi Lemak.

(Original)
A bits pricy but worthy. Recommend for Penang Char Koay Teow, Penang Hokkien Mee and Nasi Lemak."
5,C & R Cafe Restaurant,Yes! Don't tell anyone about this place if you have been there! It's mine!
3,C & R Cafe Restaurant,"Good service, be prepared for a queue. Char quay teow was really nice. Liked the Rojak (mixture of fried tofu and veg in a sauce), fried chicken wings and the teh tarik.  Did not like the satay or the roti chanai  but that's me, comparing with the authentic taste I am use too."
5,Cafe TPT,"Great food, love this place"
1,Cafe TPT,"Worst dinning experience in the UK. My friends and I stumbled on this place by chance. The food came almost immediately, which is a terrible sign. Food was average at best. Vegetables were poorly washed and broke a tooth when I bit on a stone ."
5,Cafe TPT, 
5,Cafe TPT,"Good food, reasonably priced, great staff"
5,Cafe TPT, 
5,Cafe TPT,"(Translated by Google) Must-try chicken pot, and poppy manna tofu flower soup

(Original)
啫啫雞煲一定要點 還有楊枝甘露豆腐花👍🏻"
4,Cafe TPT,"(Translated by Google) The barbecued pork is delicious and affordable. The price is very high, but the wonton noodles are just like the wonton, and the filling is not slippery.

(Original)
叉烧饭好吃实惠😋性价比超高，但是云吞面的云吞一般般，里面的馅料不够滑"
5,Cafe TPT,This is a really nice place to dine but it is really busy during the peak hours so i try to get in early.
5,Cafe TPT,One of my favourite eateries to visit when in Soho.
5,Cafe TPT,"Probably the most “Hong Kong” place of all of Chinatown. Authentic char siu and pork belly, add some vegetables and a milk tea, and you might just think you’re in the fragrant harbour for a second! Service is also authentic (read: quick, efficient and impersonal). Reasonably priced."
3,Cafe TPT,"The stone pot dishes taste better than roasted meat dishes and seafood, friendly service, sometimes waiters give too much advice which makes the customers feel like they are being pushed to order more dishes."
5,Cafe TPT, 
4,Cafe TPT, 
5,Cafe TPT,Very tasty food
5,Cafe TPT,Great fast tasty Chinese food at reasonable price!
5,Cafe TPT,Best foods
5,Cafe TPT, 
5,Cafe TPT,"(Translated by Google) A restaurant that takes you to China. Very kind

(Original)
Un restaurante que te lleva a China. Muy amables"
5,Cafe TPT,Delicious food and friendly staff
5,Cafe TPT, 
5,Cafe TPT,I love it. Variety of dishes to try!
4,Cafe TPT,"Cane late at night and was still busy, good was nice but all seemed a bit rushed"
3,Cafe TPT, 
5,Cafe TPT, 
5,Cafe TPT, 
1,Cafe TPT,Extremely rude and racist staff. Tried to kick us out early by claiming they were closing soon when they weren't. They dumped our food on the table. Highly upsetting and not expected in London.
2,Cafe TPT,Too salty
2,Cafe TPT,"(Translated by Google) Things are very cheap, but the taste ordinary, the final bill to pay attention to the store, you may be pay more money

(Original)
東西是挺便宜的，但味道普通，要注意店家的最後帳單，可能會被多加錢"
1,Cafe TPT,"(Translated by Google) Food is poor, but also somehow be subject to mandatory ten percent, waiters look very smelly, due to the good location, it is easy to fool tourists for the first time, it is recommended that you do not go to the store

(Original)
食物很差，还莫名其妙被加收强制百分之十的，服务员脸色也很臭， 由于位置好，很容易骗到第一次的游客， 建议大家不要去这家店"
1,Cafe TPT,Food not good at all comparing to other res in china town. I can say it is the worst in there. Staff charged us extra for no reason and without telling.
5,Cafe TPT,"Excellent food.  Service from Rex was incredibly kind, personable, and spot on regarding the food.  Great place, great people.  Thanks, Rex!"
3,Cafe TPT, 
4,Cafe TPT, 
5,Cafe TPT,"Food was exceptionally good, fast service and clean cafe. Perfect if you don't want to pay double for a restaurant with a tablecloth"
4,Cafe TPT,Get past the less than beautiful interior and enjoy the great food
5,Cafe TPT, 
4,Cafe TPT, 
5,Cafe TPT, 
4,Cafe TPT, 
5,Cafe TPT, 
5,Cafe TPT, 
2,Cafe TPT,"The service just ok, but the food was not ok..."
1,Cafe TPT,There are loads of Chinese restaurants in Chinatown so avoid this place. Hygiene is really bad here. Chopping cooked meat with bare hands after touching all other things. They pack takeaway food in a sink meant for dirty dishes ( check out …
1,Cafe TPT,"(Translated by Google) Experience a very bad Hong Kong style restaurant, the waiter was as arrogant. After waiting for an hour, nothing was served, and it was useless several times, until the same dishes were served to those who arrived …"
5,Cafe TPT,"Great food. It's almost always super busy, so there can be a queue for a table. Once you have a table and have ordered the food comes very quickly. 

We went with a good of five, got a huge circular table and had a nice chat over dinner."
5,Cafe TPT,Everything is delicious!
5,Cafe TPT, 
5,Cafe TPT,"(Translated by Google) Good quality and low price! Recommend Curry Spicy Sandwich and Poplar Manna Beancurd!

(Original)
物美价廉！推荐咖喱辣沙和杨枝甘露豆花！"
5,Cafe TPT,"Best Chinese food I've ever had, fast service, good prices. Must try the 3 meat special"
5,Cafe TPT, 
5,Cafe TPT,Macau pork dish is amazing fantastic food long waiting times to get in
5,Cafe TPT,"Stumbled upon here as our usual ""go to"" was closed for refurbishment."
3,Cafe TPT,"Meat in vegetarian noodle dish, small pieces of bone in duck noodle soup as well as overall average food loses this restaurant two stars, despite its fast service. Would not recommend."
4,Cafe TPT,Good Chinese restaurant
4,Cafe TPT,"Excellent, real Chinese food, not the westernised version. Enjoyed my lunch."
5,Cafe TPT, 
1,Cafe TPT,"Very bad service, staff is very rude. Would not recommend if you would like to have an enjoyable experience."
4,Cafe TPT,Food was good but staff was unfriendly. Service could be improved.
5,Cafe TPT,"I can’t imagine how could I survive my life in London without cafe TPT. For people with Chinese background, food from here tastes like home."
4,Cafe TPT,"(Translated by Google) Point grandmother rice wine chicken, siu mei Larry rice, cabbage and bean curd Yoji nectar. All kind of authentic flavor, is a relatively small component is not enough to eat

(Original)
点了外婆黄酒鸡，烧味双拼饭，菜心和杨枝甘露豆花。味道都挺正宗，就是分量比较小不太吃得饱"
1,Caffe Concerto - Shaftesbury Avenue,"Overpriced, tourist trap with below average food. 

We booked this restaurant for ourselves and our parents as a pre-theatre dinner. After an ok start, when it came to our main meals they all arrived at different times and on cold plates. …"
4,Caffe Concerto - Shaftesbury Avenue,"(Translated by Google) Approx

(Original)
Ok"
4,Caffe Concerto - Shaftesbury Avenue,"The cakes in the window drew us to this cafe. The ambiance and interior are really nice. The menu is varied. The cakes were average, quite ok but not exceptional. We were informed that the Danish pastry is fresh from the morning but might suffer now in late afternoon. That was fair information."
3,Caffe Concerto - Shaftesbury Avenue,"Pretty cakes and store, average coffee"
5,Caffe Concerto - Shaftesbury Avenue,Great afternoon tea with good selection of cakes and sandwiches. Staff are also very friendly.
5,Caffe Concerto - Shaftesbury Avenue,Great coffee experience. And special thank you to Francesca always with an smile and even offered herself to charge my mobile with her personal charger. Nice to find people so nice over the World!!!
1,Caffe Concerto - Shaftesbury Avenue,"Only one person serving, only one person taking payments , cramped almost no space inbetween tables but why run a  service when you can't even accomodate all guests ? 
This place is a joke"
1,Caffe Concerto - Shaftesbury Avenue,"Waited a while at the door before being sat down, waited ages before waitres served us. Ridiculous wait for food, at no point did the manager tell us there was a delay on food, 50 minutes and counting NOT acceptable!!! Disgusted to watch …"
2,Caffe Concerto - Shaftesbury Avenue,"Arrived 5 minutes prior to our booking, were left waiting for 20 mins before a member of staff spoke to us. When we were seated it took another 15 mins for someone to take our order.  People came in off the street to buy cakes and they were …"
2,Caffe Concerto - Shaftesbury Avenue,Nice cake and desserts but service is bad. They only talk to eachother and eating cake behind the bar???? That's not what you call quest service ... too bad. Location and interior are realllly nice!
1,Caffe Concerto - Shaftesbury Avenue,"If TERRIBLE is 1 and DISGUSTING is 5, on 1-to-5 scale, they score 7."
5,Caffe Concerto - Shaftesbury Avenue, 
4,Caffe Concerto - Shaftesbury Avenue,Just came in for a snack and tried the non veg high tea style racks and a pastry was expensive and service was a bit slow overall it was ok .the potato wedges and the tartare sauce were very tasty
1,Caffe Concerto - Shaftesbury Avenue,"Booked for afternoon tea for 4 (given voucher as a gift), unfortunately our reservation (though confirmed) was not on the system. Had to be placed at table by the door in cramped surroundings with wait staff and other customers bumping us …"
3,Caffe Concerto - Shaftesbury Avenue,"Good food with a lot of choice, although slightly pricey. However the service wasn't brilliant. It took someone on the table next to us to alert a waiter to take our order, with a lacking friendly tone, and they forgot one of our plates at first."
5,Caffe Concerto - Shaftesbury Avenue,"At christmas time in London we- my husband and I- stumbled through the door off caffe concerto- Me in a Wheelchair. 
Had a warm welcome and help. The waitress was most courteous. After a lovely chaicoffee and Nice lemoncake we wanted to …"
5,Caffe Concerto - Shaftesbury Avenue, 
1,Caffe Concerto - Shaftesbury Avenue,"Very disappointed with my visit today with my Mum, as a pre show light bite. We both had tea & crêpe/pancakes. There was one crêpe on the plate very small portion. The pancakes were served as a portion of 3, they were not fresh, they looked …"
2,Caffe Concerto - Shaftesbury Avenue,"(Translated by Google) Nothing to do with the Picadilly Concerto that was beautiful ... It smelled of sewers. The service left something to be desired and the breakfast was not tidy.

(Original)
Rien à voir avec le Concerto de Picadilly qui …"
1,Caffe Concerto - Shaftesbury Avenue,"(Translated by Google) A disappointing ""afternoon cream tea"" at a very high price for quality. If the scones and sandwiches are correct, the sweets are of a quality that is not worthy of such an expensive pastry. In addition, they choose …"
5,Café de Paris,Fantastic venue for our awards event! We have been going there for the last 6 years and have booked again this year. The staff are always fantastic and so helpful. The food is always delicious and the atmosphere perfect.
5,Café de Paris,Fantastic evening!! Highly entertaining!
